datetime,NT,KLN,HKI,Total
31/12/2017,0.096234872,0.096234872,0.096234872,0.096234872
1/1/2018,0.096234872,0.096234872,0.096234872,0.096234872
2/1/2018,0.57522277,0.711398723,0.515583333,0.776239063
3/1/2018,0.643474524,0.757995603,0.581681496,0.831840397
4/1/2018,0.676860564,0.796898918,0.601268506,0.866655129
5/1/2018,0.643474524,0.757403544,0.566115403,0.829035502
6/1/2018,0.57074375,0.727751434,0.545885128,0.790503952
7/1/2018,0.096234872,0.096234872,0.096234872,0.096234872
8/1/2018,0.096234872,0.601268506,0.192469745,0.60487488
9/1/2018,0.66583592,0.811303525,0.632249216,0.877809613
10/1/2018,0.60487488,0.762643319,0.537468153,0.81912743
11/1/2018,0.697503379,0.832187058,0.611818205,0.895128299
12/1/2018,0.626276786,0.740381735,0.581681496,0.817212398
13/1/2018,0.615163851,0.709735978,0.467507181,0.779818868
14/1/2018,0.096234872,0.096234872,0.096234872,0.096234872
15/1/2018,0.33291796,0.4012922,0.375979118,0.512155071
16/1/2018,0.701996896,0.854230475,0.528507781,0.903039584
17/1/2018,0.270165442,0.525387705,0.528507781,0.627794152
18/1/2018,0.698413792,0.806804712,0.639370652,0.884143654
19/1/2018,0.610114656,0.750094616,0.525387705,0.810496327
20/1/2018,0.615163851,0.741716722,0.551225694,0.810090962
21/1/2018,0.096234872,0.096234872,0.096234872,0.096234872
22/1/2018,0.613501106,0.756808949,0.553820864,0.819507287
23/1/2018,0.627794152,0.814878939,0.57522277,0.864202586
24/1/2018,0.643474524,0.762070793,0.566115403,0.831840397
25/1/2018,0.626276786,0.732090461,0.534545149,0.804710591
26/1/2018,0.585826209,0.729937898,0.505033634,0.789094421
27/1/2018,0.632249216,0.740381735,0.534545149,0.811303525
28/1/2018,0.096234872,0.096234872,0.096234872,0.096234872
29/1/2018,0.563742053,0.733507184,0.525387705,0.789565856
30/1/2018,0.681036445,0.817597524,0.630780021,0.884856252
31/1/2018,0.57522277,0.744348793,0.563742053,0.80513195
1/2/2018,0.568448862,0.691911848,0.481174362,0.757403544
2/2/2018,0.618430768,0.741050833,0.566115403,0.812903976
3/2/2018,0.639370652,0.750094616,0.525387705,0.817981584
4/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
5/2/2018,0.676860564,0.800859688,0.579561798,0.866113851
6/2/2018,0.658774861,0.85482002,0.621622577,0.90366171
7/2/2018,0.652603286,0.770420256,0.548581088,0.836951559
8/2/2018,0.696586956,0.801724722,0.577409234,0.871694677
9/2/2018,0.597565952,0.756808949,0.595676976,0.823249766
10/2/2018,0.192469745,0.319685326,0.192469745,0.366400315
11/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
12/2/2018,0.737672623,0.874530826,0.626276786,0.933853921
13/2/2018,0.415920198,0.375979118,0.192469745,0.493615896
14/2/2018,0.152528664,0.422694106,0.192469745,0.441233281
15/2/2018,0.305057328,0.288704617,0.152528664,0.384939489
16/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
17/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
18/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
19/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
20/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
21/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
22/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
23/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
24/2/2018,0.248763536,0.248763536,0.096234872,0.319685326
25/2/2018,0.096234872,0.096234872,0.096234872,0.096234872
26/2/2018,0.270165442,0.493615896,0.305057328,0.534545149
27/2/2018,0.508640008,0.601268506,0.441233281,0.681036445
28/2/2018,0.611818205,0.776239063,0.556368414,0.832187058
1/3/2018,0.668111997,0.767140476,0.566115403,0.841557968
2/3/2018,0.515583333,0.807633596,0.481174362,0.833565109
3/3/2018,0.563742053,0.610114656,0.429152832,0.701996896
4/3/2018,0.152528664,0.096234872,0.096234872,0.152528664
5/3/2018,0.611818205,0.742379432,0.548581088,0.809276663
6/3/2018,0.693800824,0.831840397,0.601268506,0.892686648
7/3/2018,0.589850769,0.756211798,0.537468153,0.81170537
8/3/2018,0.606643535,0.760918607,0.573001322,0.823618525
9/3/2018,0.653859743,0.751339804,0.585826209,0.831492868
10/3/2018,0.589850769,0.700216903,0.518928979,0.773624342
11/3/2018,0.096234872,0.096234872,0.096234872,0.096234872
12/3/2018,0.642120001,0.763781339,0.545885128,0.829742056
13/3/2018,0.695664444,0.791899316,0.57074375,0.864751351
14/3/2018,0.630780021,0.753186894,0.551225694,0.821016406
15/3/2018,0.630780021,0.760918607,0.522195896,0.822137576
16/3/2018,0.643474524,0.760338908,0.556368414,0.829389228
17/3/2018,0.658774861,0.751958235,0.561327426,0.829389228
18/3/2018,0.096234872,0.393356465,0.096234872,0.393356465
19/3/2018,0.666978623,0.770959432,0.577409234,0.845073031
20/3/2018,0.697503379,0.800425141,0.581681496,0.871694677
21/3/2018,0.637975288,0.753186894,0.54313578,0.821764858
22/3/2018,0.522195896,0.515583333,0.441233281,0.644815961
23/3/2018,0.707203916,0.823618525,0.577409234,0.888134188
24/3/2018,0.508640008,0.429152832,0.384939489,0.595676976
25/3/2018,0.096234872,0.096234872,0.096234872,0.096234872
26/3/2018,0.689029304,0.822880025,0.633703025,0.890429076
27/3/2018,0.708897078,0.810900513,0.618430768,0.886035847
28/3/2018,0.66583592,0.756808949,0.568448862,0.835268659
29/3/2018,0.615163851,0.728484088,0.525387705,0.798231769
30/3/2018,0.493615896,0.457585992,0.384939489,0.597565952
31/3/2018,0.4012922,0.534545149,0.467507181,0.624742654
1/4/2018,0.096234872,0.096234872,0.096234872,0.096234872
2/4/2018,0.096234872,0.152528664,0.096234872,0.152528664
3/4/2018,0.760918607,0.87091102,0.620035845,0.936981397
4/4/2018,0.545885128,0.639370652,0.568448862,0.740381735
5/4/2018,0.096234872,0.096234872,0.096234872,0.096234872
6/4/2018,0.701109752,0.791435751,0.621622577,0.873248845
7/4/2018,0.57522277,0.700216903,0.508640008,0.768242367
8/4/2018,0.096234872,0.096234872,0.096234872,0.096234872
9/4/2018,0.627794152,0.736297983,0.505033634,0.803864018
10/4/2018,0.720977526,0.821391136,0.589850769,0.892013222
11/4/2018,0.685090385,0.742379432,0.57074375,0.833907496
12/4/2018,0.636565757,0.734909595,0.429152832,0.798673224
13/4/2018,0.593761945,0.737672623,0.606643535,0.813301222
14/4/2018,0.680004191,0.792361338,0.601268506,0.864751351
15/4/2018,0.096234872,0.096234872,0.096234872,0.096234872
16/4/2018,0.657562298,0.71056984,0.512155071,0.799551946
17/4/2018,0.702878408,0.816050571,0.616806918,0.887205505
18/4/2018,0.650055736,0.740381735,0.518928979,0.814486187
19/4/2018,0.384939489,0.4012922,0.096234872,0.481174362
20/4/2018,0.71385609,0.825447768,0.63514177,0.898390099
21/4/2018,0.610114656,0.717857449,0.508640008,0.788146721
22/4/2018,0.096234872,0.096234872,0.096234872,0.096234872
23/4/2018,0.630780021,0.688055001,0.518928979,0.779313083
24/4/2018,0.676860564,0.825083842,0.626276786,0.887902599
25/4/2018,0.671457643,0.716270717,0.540330885,0.811303525
26/4/2018,0.647460566,0.71385609,0.568448862,0.806388407
27/4/2018,0.613501106,0.71056984,0.429152832,0.776239063
28/4/2018,0.597565952,0.706349528,0.441233281,0.769878979
29/4/2018,0.096234872,0.096234872,0.096234872,0.096234872
30/4/2018,0.621622577,0.701109752,0.47221399,0.777271318
1/5/2018,0.096234872,0.096234872,0.096234872,0.096234872
2/5/2018,0.71385609,0.815270583,0.643474524,0.893801815
3/5/2018,0.644815961,0.747570227,0.568448862,0.823986306
4/5/2018,0.689029304,0.735605524,0.534545149,0.826894006
5/5/2018,0.603083403,0.707203916,0.485446624,0.77675615
6/5/2018,0.096234872,0.096234872,0.096234872,0.096234872
7/5/2018,0.643474524,0.713041791,0.522195896,0.797344625
8/5/2018,0.708053078,0.801724722,0.611818205,0.879543557
9/5/2018,0.672555178,0.747570227,0.585826209,0.834929617
10/5/2018,0.613501106,0.738354873,0.54313578,0.806388407
11/5/2018,0.640752132,0.71466564,0.47221399,0.791435751
12/5/2018,0.629295113,0.734909595,0.545885128,0.808867715
13/5/2018,0.096234872,0.096234872,0.096234872,0.096234872
14/5/2018,0.683078211,0.737672623,0.548581088,0.827611514
15/5/2018,0.647460566,0.824353117,0.630780021,0.882225315
16/5/2018,0.687073813,0.740381735,0.522195896,0.827253224
17/5/2018,0.597565952,0.722511659,0.446900907,0.780824941
18/5/2018,0.653859743,0.695664444,0.561327426,0.798231769
19/5/2018,0.611818205,0.709735978,0.481174362,0.780322816
20/5/2018,0.096234872,0.096234872,0.096234872,0.096234872
21/5/2018,0.64614456,0.706349528,0.545885128,0.798231769
22/5/2018,0.501331079,0.568448862,0.4012922,0.653859743
23/5/2018,0.754404776,0.858018514,0.621622577,0.92737934
24/5/2018,0.610114656,0.702878408,0.476766449,0.775199077
25/5/2018,0.621622577,0.720977526,0.4012922,0.783308685
26/5/2018,0.597565952,0.708053078,0.489591337,0.776239063
27/5/2018,0.096234872,0.096234872,0.096234872,0.096234872
28/5/2018,0.633703025,0.702878408,0.53155928,0.790035696
29/5/2018,0.736297983,0.833221877,0.639370652,0.909734292
30/5/2018,0.658774861,0.71385609,0.452346216,0.795553147
31/5/2018,0.626276786,0.716270717,0.587853071,0.80513195
1/6/2018,0.597565952,0.713041791,0.485446624,0.77880545
2/6/2018,0.637975288,0.724029024,0.493615896,0.798231769
3/6/2018,0.096234872,0.096234872,0.096234872,0.096234872
4/6/2018,0.593761945,0.708897078,0.485446624,0.775199077
5/6/2018,0.735605524,0.817981584,0.633703025,0.90009889
6/6/2018,0.643474524,0.720204056,0.512155071,0.79998923
7/6/2018,0.630780021,0.728484088,0.545885128,0.805552034
8/6/2018,0.613501106,0.727014894,0.540330885,0.79911328
9/6/2018,0.629295113,0.735605524,0.429152832,0.796898918
10/6/2018,0.096234872,0.152528664,0.096234872,0.152528664
11/6/2018,0.653859743,0.739033787,0.566115403,0.821391136
12/6/2018,0.669236194,0.827611514,0.629295113,0.888365392
13/6/2018,0.723272414,0.719426252,0.515583333,0.831144468
14/6/2018,0.647460566,0.711398723,0.497527072,0.794648665
15/6/2018,0.632249216,0.726274425,0.561327426,0.807219772
16/6/2018,0.616806918,0.719426252,0.457585992,0.785264176
17/6/2018,0.096234872,0.096234872,0.096234872,0.096234872
18/6/2018,0.096234872,0.096234872,0.096234872,0.096234872
19/6/2018,0.652603286,0.71706635,0.599429571,0.815661124
20/6/2018,0.66583592,0.770959432,0.457585992,0.832532855
21/6/2018,0.74820564,0.813697335,0.648764215,0.904074918
22/6/2018,0.597565952,0.727014894,0.534545149,0.794194204
23/6/2018,0.603083403,0.626276786,0.556368414,0.74820564
24/6/2018,0.096234872,0.096234872,0.096234872,0.096234872
25/6/2018,0.681036445,0.806804712,0.534545149,0.866113851
26/6/2018,0.096234872,0.152528664,0.096234872,0.152528664
27/6/2018,0.784289873,0.874785808,0.690957634,0.954827096
28/6/2018,0.704624815,0.755009733,0.548581088,0.844440512
29/6/2018,0.659976925,0.690957634,0.540330885,0.794648665
30/6/2018,0.626276786,0.733507184,0.457585992,0.796898918
1/7/2018,0.096234872,0.096234872,0.096234872,0.096234872
2/7/2018,0.096234872,0.096234872,0.096234872,0.096234872
3/7/2018,0.630780021,0.726274425,0.548581088,0.804710591
4/7/2018,0.762643319,0.850336178,0.67579667,0.932515717
5/7/2018,0.653859743,0.728484088,0.485446624,0.80513195
6/7/2018,0.630780021,0.71706635,0.525387705,0.796003188
7/7/2018,0.626276786,0.722511659,0.476766449,0.791899316
8/7/2018,0.096234872,0.096234872,0.096234872,0.096234872
9/7/2018,0.647460566,0.70548985,0.515583333,0.793738251
10/7/2018,0.721746711,0.831840397,0.593761945,0.899033363
11/7/2018,0.647460566,0.74820564,0.525387705,0.81912743
12/7/2018,0.613501106,0.713041791,0.457585992,0.780322816
13/7/2018,0.662350275,0.736987004,0.493615896,0.813697335
14/7/2018,0.640752132,0.711398723,0.393356465,0.783308685
15/7/2018,0.096234872,0.152528664,0.096234872,0.152528664
16/7/2018,0.662350275,0.739709397,0.616806918,0.833565109
17/7/2018,0.718644067,0.803864018,0.624742654,0.885800729
18/7/2018,0.661168672,0.701996896,0.441233281,0.789094421
19/7/2018,0.66583592,0.701109752,0.548581088,0.803012251
20/7/2018,0.647460566,0.735605524,0.512155071,0.810090962
21/7/2018,0.657562298,0.731376642,0.508640008,0.810496327
22/7/2018,0.096234872,0.096234872,0.096234872,0.096234872
23/7/2018,0.672555178,0.706349528,0.518928979,0.803864018
24/7/2018,0.728484088,0.777271318,0.618430768,0.874019453
25/7/2018,0.684087943,0.752573924,0.435324407,0.825810742
26/7/2018,0.663521907,0.750718606,0.597565952,0.835944269
27/7/2018,0.632249216,0.721746711,0.522195896,0.798673224
28/7/2018,0.642120001,0.726274425,0.508640008,0.8025844
29/7/2018,0.192469745,0.096234872,0.096234872,0.192469745
30/7/2018,0.66583592,0.707203916,0.415920198,0.791899316
31/7/2018,0.729212896,0.80845756,0.613501106,0.889973123
1/8/2018,0.670351361,0.71056984,0.577409234,0.814092322
2/8/2018,0.66583592,0.701996896,0.585826209,0.810090962
3/8/2018,0.678964204,0.746290609,0.452346216,0.821391136
4/8/2018,0.647460566,0.726274425,0.566115403,0.812505589
5/8/2018,0.096234872,0.192469745,0.096234872,0.192469745
6/8/2018,0.599429571,0.697503379,0.366400315,0.759172199
7/8/2018,0.721746711,0.816050571,0.573001322,0.887205505
8/8/2018,0.696586956,0.71466564,0.585826209,0.827253224
9/8/2018,0.672555178,0.700216903,0.568448862,0.80845756
10/8/2018,0.672555178,0.720204056,0.435324407,0.803012251
11/8/2018,0.637975288,0.713041791,0.493615896,0.791899316
12/8/2018,0.096234872,0.096234872,0.096234872,0.096234872
13/8/2018,0.668111997,0.743695438,0.54313578,0.825083842
14/8/2018,0.726274425,0.810900513,0.595676976,0.888134188
15/8/2018,0.696586956,0.737672623,0.540330885,0.831492868
16/8/2018,0.678964204,0.725529986,0.505033634,0.814486187
17/8/2018,0.664683735,0.727751434,0.476766449,0.807633596
18/8/2018,0.684087943,0.721746711,0.553820864,0.820640661
19/8/2018,0.096234872,0.096234872,0.096234872,0.096234872
20/8/2018,0.658774861,0.728484088,0.556368414,0.815661124
21/8/2018,0.73421016,0.798673224,0.408798762,0.870386113
22/8/2018,0.726274425,0.777784581,0.642120001,0.87756013
23/8/2018,0.650055736,0.706349528,0.505033634,0.793738251
24/8/2018,0.657562298,0.724029024,0.441233281,0.79998923
25/8/2018,0.659976925,0.728484088,0.57522277,0.81912743
26/8/2018,0.344998409,0.096234872,0.096234872,0.344998409
27/8/2018,0.663521907,0.721746711,0.525387705,0.809276663
28/8/2018,0.755009733,0.817212398,0.633703025,0.905919282
29/8/2018,0.697503379,0.73280063,0.534545149,0.828680872
30/8/2018,0.627794152,0.71385609,0.525387705,0.793280796
31/8/2018,0.682061082,0.724029024,0.393356465,0.806388407
1/9/2018,0.62319138,0.715470498,0.568448862,0.79998923
2/9/2018,0.096234872,0.096234872,0.096234872,0.096234872
3/9/2018,0.627794152,0.684087943,0.522195896,0.77675615
4/9/2018,0.761495895,0.812903976,0.613501106,0.90324727
5/9/2018,0.687073813,0.729937898,0.54313578,0.824353117
6/9/2018,0.633703025,0.721746711,0.540330885,0.801724722
7/9/2018,0.678964204,0.716270717,0.485446624,0.807633596
8/9/2018,0.639370652,0.718644067,0.462635187,0.792361338
9/9/2018,0.096234872,0.096234872,0.096234872,0.096234872
10/9/2018,0.685090385,0.727014894,0.573001322,0.826533856
11/9/2018,0.747570227,0.809684409,0.606643535,0.895786818
12/9/2018,0.690957634,0.746290609,0.540330885,0.833907496
13/9/2018,0.64614456,0.70548985,0.485446624,0.789565856
14/9/2018,0.671457643,0.722511659,0.525387705,0.812505589
15/9/2018,0.661168672,0.726274425,0.429152832,0.801724722
16/9/2018,0.096234872,0.096234872,0.096234872,0.096234872
17/9/2018,0.610114656,0.670351361,0.505033634,0.760918607
18/9/2018,0.192469745,0.384939489,0.408798762,0.493615896
19/9/2018,0.774676147,0.827968883,0.57074375,0.911700863
20/9/2018,0.688055001,0.755009733,0.620035845,0.84972724
21/9/2018,0.680004191,0.736297983,0.522195896,0.822509297
22/9/2018,0.655104932,0.708053078,0.558870059,0.80428795
23/9/2018,0.096234872,0.152528664,0.096234872,0.152528664
24/9/2018,0.686085641,0.738354873,0.497527072,0.823249766
25/9/2018,0.096234872,0.096234872,0.096234872,0.096234872
26/9/2018,0.773624342,0.825447768,0.579561798,0.91072106
27/9/2018,0.708053078,0.751958235,0.583769319,0.848808796
28/9/2018,0.64614456,0.721746711,0.581681496,0.812505589
29/9/2018,0.657562298,0.708897078,0.518928979,0.799551946
30/9/2018,0.096234872,0.096234872,0.096234872,0.096234872
1/10/2018,0.096234872,0.096234872,0.096234872,0.096234872
2/10/2018,0.650055736,0.706349528,0.537468153,0.798231769
3/10/2018,0.344998409,0.223450454,0.096234872,0.375979118
4/10/2018,0.096234872,0.319685326,0.096234872,0.319685326
5/10/2018,0.783800146,0.839930311,0.636565757,0.928248708
6/10/2018,0.682061082,0.757403544,0.525387705,0.835268659
7/10/2018,0.096234872,0.096234872,0.096234872,0.096234872
8/10/2018,0.736297983,0.792361338,0.553820864,0.876557688
9/10/2018,0.766586234,0.835944269,0.630780021,0.919484638
10/10/2018,0.689029304,0.746290609,0.540330885,0.833221877
11/10/2018,0.681036445,0.736987004,0.522195896,0.823249766
12/10/2018,0.668111997,0.743038995,0.563742053,0.827611514
13/10/2018,0.67579667,0.682061082,0.457585992,0.786712929
14/10/2018,0.096234872,0.096234872,0.096234872,0.096234872
15/10/2018,0.696586956,0.761495895,0.595676976,0.851546099
16/10/2018,0.75379717,0.831492868,0.608389943,0.910129841
17/10/2018,0.096234872,0.096234872,0.096234872,0.096234872
18/10/2018,0.775720044,0.80845756,0.632249216,0.908740462
19/10/2018,0.681036445,0.73421016,0.481174362,0.817597524
20/10/2018,0.666978623,0.709735978,0.415920198,0.793738251
21/10/2018,0.096234872,0.096234872,0.096234872,0.096234872
22/10/2018,0.691911848,0.716270717,0.553820864,0.821016406
23/10/2018,0.730659134,0.815661124,0.644815961,0.899033363
24/10/2018,0.716270717,0.740381735,0.485446624,0.835268659
25/10/2018,0.677916369,0.725529986,0.577409234,0.823986306
26/10/2018,0.684087943,0.738354873,0.518928979,0.82471896
27/10/2018,0.651335354,0.694735761,0.512155071,0.789094421
28/10/2018,0.096234872,0.096234872,0.096234872,0.096234872
29/10/2018,0.662350275,0.707203916,0.53155928,0.802155226
30/10/2018,0.747570227,0.809276663,0.620035845,0.897311324
31/10/2018,0.67472456,0.741716722,0.537468153,0.825447768
1/11/2018,0.681036445,0.722511659,0.534545149,0.817212398
2/11/2018,0.633703025,0.71385609,0.540330885,0.797344625
3/11/2018,0.344998409,0.270165442,0.096234872,0.393356465
4/11/2018,0.096234872,0.096234872,0.096234872,0.096234872
5/11/2018,0.677916369,0.729937898,0.515583333,0.817597524
6/11/2018,0.782320513,0.855113856,0.686085641,0.942720621
7/11/2018,0.682061082,0.702878408,0.548581088,0.810090962
8/11/2018,0.663521907,0.690957634,0.525387705,0.793738251
9/11/2018,0.659976925,0.74564635,0.53155928,0.822137576
10/11/2018,0.636565757,0.712222688,0.545885128,0.798231769
11/11/2018,0.096234872,0.096234872,0.096234872,0.096234872
12/11/2018,0.633703025,0.689029304,0.501331079,0.778295954
13/11/2018,0.689029304,0.744999087,0.566115403,0.835944269
14/11/2018,0.677916369,0.73280063,0.528507781,0.820640661
15/11/2018,0.647460566,0.689029304,0.489591337,0.781823777
16/11/2018,0.723272414,0.737672623,0.53155928,0.841233959
17/11/2018,0.716270717,0.777271318,0.556368414,0.861425742
18/11/2018,0.096234872,0.096234872,0.096234872,0.096234872
19/11/2018,0.755009733,0.760338908,0.618430768,0.876305943
20/11/2018,0.844123169,0.87350619,0.681036445,0.973294686
21/11/2018,0.757403544,0.790970633,0.599429571,0.888826646
22/11/2018,0.740381735,0.797344625,0.637975288,0.891336515
23/11/2018,0.772031542,0.813697335,0.624742654,0.908939798
24/11/2018,0.71056984,0.781823777,0.606643535,0.868533153
25/11/2018,0.152528664,0.152528664,0.096234872,0.192469745
26/11/2018,0.760918607,0.748838158,0.525387705,0.862821106
27/11/2018,0.78862138,0.818364584,0.630780021,0.918372449
28/11/2018,0.746931892,0.803864018,0.515583333,0.883666548
29/11/2018,0.758585147,0.760918607,0.515583333,0.866384753
30/11/2018,0.695664444,0.74564635,0.366400315,0.822880025
1/12/2018,0.626276786,0.772031542,0.558870059,0.832877793
2/12/2018,0.096234872,0.270165442,0.096234872,0.270165442
3/12/2018,0.741050833,0.727751434,0.637975288,0.860581742
4/12/2018,0.192469745,0.356111344,0.223450454,0.4012922
5/12/2018,0.096234872,0.152528664,0.096234872,0.152528664
6/12/2018,0.152528664,0.096234872,0.192469745,0.223450454
7/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
8/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
9/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
10/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
11/12/2018,0.096234872,0.288704617,0.096234872,0.288704617
12/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
13/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
14/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
15/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
16/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
17/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
18/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
19/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
20/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
21/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
22/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
23/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
24/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
25/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
26/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
27/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
28/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
29/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
30/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
31/12/2018,0.096234872,0.096234872,0.096234872,0.096234872
